matched_pair_id,pair_source,pair_role,claim,pure_binary_label,original_verdict,normalised_rating,financial_matches,word_count,pair_has_shared_concept,pair_shared_concept_count,pair_concept_jaccard,pair_word_difference,date_published,url,claim_id,row_id,finance_relevant,label_valid,standalone_claim,no_editorial_framing,keep,audit_notes,automatic_editorial_flag,automatic_long_claim_flag,automatic_large_pair_length_gap,automatic_no_shared_concept,row_risk_score,audit_priority
grass_fact_check_003,Grass Fact Check,genuine,"""Under high dollarisation and import-dependency, the deficit growth leads to higher macroeconomic risks. The loan attraction increased and currently we have a 60.1% debt to GDP ratio with a large portion of foreign loans. When most of the foreign debt is",genuine,true,True,"['debt', 'deficit', 'loan', 'macroeconomy', 'trade']",41,True,2,0.4,14,2021-02-22T00:00:00,https://factcheck.ge/en/story/39124--under-high-dollarisation-and-import-dependency-the-deficit-growth-leads-to-higher-macroeconomic-risks-the-loan-attraction-increased-and-currently-we-have-a-60-1-debt-to-gdp-ratio-with-a-large-portion-of-foreign-loans-when-most-of-the-foreign-debt-is-deno,43919,44091,yes,yes,no,yes,no,Rejected pair: genuine claim is truncated mid-sentence.,False,True,True,False,3,5
grass_fact_check_003,Grass Fact Check,misleading,"""The result of the Georgian Dream's faulty economic policy: state foreign debt exceeded the allowed threshold and reached GEL 31.9 billion which constitutes 61.3% of the GDP.""",misleading,lie,False,"['debt', 'macroeconomy']",27,True,2,0.4,14,2021-04-05T00:00:00,https://factcheck.ge/en/story/39329--the-result-of-the-georgian-dream-s-faulty-economic-policy-state-foreign-debt-exceeded-the-allowed-threshold-and-reached-gel-31-9-billion-which-constitutes-61-3-of-the-gdp,43914,44086,yes,yes,yes,yes,no,Rejected pair: genuine claim is truncated mid-sentence.,False,False,True,False,2,5
politifact_177,PolitiFact,genuine,Says women care most about jobs and the economy,genuine,true,True,['macroeconomy'],9,True,1,1.0,25,2012-08-29T00:00:00,https://www.politifact.com/factchecks/2012/aug/29/pam-bondi/pam-bondi-says-women-care-most-about-jobs-and-econ/,68121,70621,yes,yes,yes,yes,no,"Rejected pair: both claims are understandable, but the 25-word length gap is too large for the matched design.",False,False,True,False,2,6
politifact_177,PolitiFact,misleading,"Says Scott Walker said ""Labor unions don't deserve to have a national holiday"" due to their damage to the economy. And the holiday ""should be replaced by Patriots Day, celebrated every year on 9/11.""",misleading,pants-fire,False,['macroeconomy'],34,True,1,1.0,25,2015-09-10T00:00:00,https://www.politifact.com/factchecks/2015/sep/10/facebook-posts/facebook-post-says-scott-walker-wants-end-labor-da/,65138,67631,yes,yes,yes,yes,no,"Rejected pair: both claims are understandable, but the 25-word length gap is too large for the matched design.",False,False,True,False,2,6
grass_fact_check_016,Grass Fact Check,genuine,"""We plan to increase the salaries of rural doctors by 30% from next month as well as the salaries of nurses. We also started building dispensaries and 82 dispensaries will be built by the end of the year.""",genuine,true,True,['employment'],38,True,1,1.0,22,2014-06-16T00:00:00,https://factcheck.ge/en/story/13422-we-plan-to-increase-the-salaries-of-rural-doctors-by-30-from-next-month-as-well-as-the-salaries-of-nurses-we-also-started-building-dispensaries-and-82-dispensaries-will-be-built-by-the-end-o,43740,43912,yes,yes,no,yes,no,Rejected pair: genuine quotation uses an unidentified first-person speaker and the pair has a 22-word length gap.,False,False,True,False,2,7
grass_fact_check_016,Grass Fact Check,misleading,Georgia is obliged to introduce unemployment benefits before 2021. This is envisioned by the Association Agreement,misleading,lie,False,['employment'],16,True,1,1.0,22,2019-02-18T00:00:00,https://factcheck.ge/en/story/37983-georgia-is-obliged-to-introduce-unemployment-benefits-before-2021-this-is-envisioned-by-the-association-agreement,43711,43883,yes,yes,yes,yes,no,Rejected pair: genuine quotation uses an unidentified first-person speaker and the pair has a 22-word length gap.,False,False,True,False,2,7
snopes_076,Snopes,genuine,"Representative Mick Mulvaney, who was recently selected as the Trump administration's nominee for director of the Office of Management and Budget, one posed the question ""Do we really need government-funded research at all?"" on Facebook.",genuine,true,True,['budget'],35,True,1,1.0,19,2016-12-20T16:53:36,https://www.snopes.com/fact-check/trumps-budget-director-pick-asked-really-need-government-funded-research/,92669,96065,no,yes,yes,yes,no,"Rejected pair: genuine claim is about a Facebook quotation and an office title, not a substantive financial or economic proposition.",False,False,True,False,2,8
snopes_076,Snopes,misleading,Tom Price said that it was 'better for our budget if cancer patients die more quickly.',misleading,false,False,['budget'],16,True,1,1.0,19,2017-03-17T13:37:50,https://www.snopes.com/fact-check/tom-price-cancer-patients/,92266,95651,yes,yes,yes,yes,no,"Rejected pair: genuine claim is about a Facebook quotation and an office title, not a substantive financial or economic proposition.",False,False,True,False,2,8
africa_check_026,Africa Check,genuine,We are dealing with a situation where the amount set aside for repayment of the debt is much higher than all the money that Yatani is putting together for development expenditure.,genuine,correct,True,['debt'],31,True,1,1.0,15,2020-07-08T00:00:00,https://africacheck.org/fact-checks/reports/its-crisis-fact-checking-top-opposition-leaders-claims-about-kenyas-2020-budget,17567,15605,yes,yes,yes,yes,no,"Rejected pair: misleading row is written as a correction ('19%, not 67%') and its sentence meaning conflicts with the misleading label.",False,False,True,False,2,9
africa_check_026,Africa Check,misleading,"Chinese money accounts for 19% of Kenya's external debt, not 67% as Voice of America reported",misleading,false,False,['debt'],16,True,1,1.0,15,2022-01-19T00:00:00,https://africacheck.org/fact-checks/spotchecks/chinese-money-accounts-19-kenyas-external-debt-not-67-voice-america-reported,19041,17110,yes,no,yes,no,no,"Rejected pair: misleading row is written as a correction ('19%, not 67%') and its sentence meaning conflicts with the misleading label.",False,False,True,False,2,9
politifact_176,PolitiFact,genuine,"Obama promised to cut the deficit by half by the end of his first term but he ""hasn't even come close.""",genuine,true,True,['deficit'],21,True,1,1.0,14,2012-05-17T00:00:00,https://www.politifact.com/factchecks/2012/may/17/crossroads-gps/crossroads-gps-ad-says-obama-failed-keep-pledge-ha/,70511,73012,yes,yes,yes,yes,yes,Passed all audit criteria.,False,False,True,False,2,10
politifact_176,PolitiFact,misleading,"Says President Obama has ""doubled"" the deficit.",misleading,false,False,['deficit'],7,True,1,1.0,14,2012-10-05T00:00:00,https://www.politifact.com/factchecks/2012/oct/05/mitt-romney/mitt-romney-says-barack-obama-has-doubled-deficit/,70798,73299,yes,yes,yes,yes,yes,Passed all audit criteria.,False,False,True,False,2,10
politifact_175,PolitiFact,genuine,"Says she ""called for addressing risks of derivatives, cracking down on subprime mortgages and improving financial oversight"" early on in the financial crisis.",genuine,true,True,['interest_mortgage'],23,True,1,1.0,13,2015-07-15T00:00:00,https://www.politifact.com/factchecks/2015/jul/15/hillary-clinton/hillary-clinton-says-she-called-wall-street-regula/,65258,67751,yes,yes,no,yes,no,"Rejected pair: genuine row uses 'she' without identifying the person, so it is not standalone.",False,False,True,False,2,11
politifact_175,PolitiFact,misleading,"Donald Trump ""pays off mortgage of killed NYPD officer's family.""",misleading,false,False,['interest_mortgage'],10,True,1,1.0,13,2024-04-12T00:00:00,https://www.politifact.com/factchecks/2024/apr/12/facebook-posts/no-evidence-that-donald-trump-paid-off-mortgage-fo/,78085,80812,yes,yes,yes,yes,no,"Rejected pair: genuine row uses 'she' without identifying the person, so it is not standalone.",False,False,True,False,2,11
snopes_003,Snopes,genuine,U.S. President Joe Biden accurately claimed in June 2024 that the U.S. trade deficit with China had reached its lowest level since 2010.,genuine,true,True,"['deficit', 'trade']",23,True,2,1.0,13,2024-07-01T22:42:03,https://www.snopes.com/fact-check/us-trade-deficit-with-china-smallest-since-2010/,81097,84088,yes,yes,yes,no,no,"Rejected pair: genuine row contains the verdict cue 'accurately claimed', creating editorial/label framing.",False,False,True,False,2,12
snopes_003,Snopes,misleading,The U.S. has a global trade deficit of $800 billion.,misleading,false,False,"['deficit', 'trade']",10,True,2,1.0,13,2018-03-09T08:20:10,https://www.snopes.com/fact-check/is-the-u-s-global-trade-deficit-really-800-billion/,90927,94289,yes,yes,yes,yes,no,"Rejected pair: genuine row contains the verdict cue 'accurately claimed', creating editorial/label framing.",False,False,True,False,2,12
snopes_075,Snopes,genuine,"Comedian and talk show host Bill Maher said he hopes an economic recession will occur because it's a way to get rid of President Trump.""",genuine,true,True,['macroeconomy'],25,True,1,1.0,13,2018-06-13T12:11:48,https://www.snopes.com/fact-check/bill-maher-recession-get-rid-trump/,90524,93876,yes,yes,yes,yes,yes,Passed all audit criteria.,False,False,True,False,2,13
snopes_075,Snopes,misleading,The White House changed the definition of what constitutes an economic recession.,misleading,false,False,['macroeconomy'],12,True,1,1.0,13,2022-07-28T16:01:35,https://www.snopes.com/fact-check/white-house-definition-recession/,84750,87872,yes,yes,yes,yes,yes,Passed all audit criteria.,False,False,True,False,2,13
politifact_014,PolitiFact,genuine,"Says ""half the Americans don't pay any income taxes.""",genuine,true,True,"['tax', 'income']",9,True,2,1.0,12,2012-02-29T00:00:00,https://www.politifact.com/factchecks/2012/feb/29/scott-garrett/congressman-scott-garrett-claims-half-all-american/,68793,71294,yes,yes,yes,yes,yes,Passed all audit criteria.,False,False,True,False,2,14
politifact_014,PolitiFact,misleading,"Says that with President Obama's re-election, state and federal income tax rates for some taxpayers will rise ""to roughly 65 percent.""",misleading,false,False,"['tax', 'income']",21,True,2,1.0,12,2012-11-15T00:00:00,https://www.politifact.com/factchecks/2012/nov/15/mike-white/obamas-re-election-federal-and-state-rates-wiscons/,70881,73382,yes,yes,yes,yes,yes,Passed all audit criteria.,False,False,True,False,2,14
snopes_073,Snopes,genuine,"In early 2024, viral social media posts shared an authentic photograph of former U.S. President Bill Clinton standing before a chart titled ""America: Debt Free by 2013.""",genuine,true,True,['debt'],27,True,1,1.0,12,2024-03-14T18:52:51,https://www.snopes.com/fact-check/clinton-america-debt-free-by-2013/,81654,84670,no,yes,yes,yes,no,Rejected pair: genuine row is primarily an image-authenticity claim; debt is only content inside the pictured chart.,False,False,True,False,2,15
snopes_073,Snopes,misleading,Consumers are not obligated to pay back debt that creditors have written off and sold.,misleading,false,False,['debt'],15,True,1,1.0,12,2017-06-02T14:54:51,https://www.snopes.com/fact-check/paying-sold-debt/,91947,95325,yes,yes,yes,yes,no,Rejected pair: genuine row is primarily an image-authenticity claim; debt is only content inside the pictured chart.,False,False,True,False,2,15
snopes_074,Snopes,genuine,"First Republic Bank was closed and sold to JPMorgan Chase on May 1, 2023, making it the second-largest U.S. bank failure in history based on its total assets.",genuine,true,True,['banking'],28,True,1,1.0,12,2023-05-01T16:59:03,https://www.snopes.com/fact-check/first-republic-bank-failure/,82888,85954,yes,yes,yes,yes,no,"Rejected pair: misleading row matches 'bank' only in the geographic sense of a river bank, not finance.",False,False,True,False,2,16
snopes_074,Snopes,misleading,Remains of a Viking ship were discovered on the banks of the Mississippi River near Memphis,misleading,false,False,['banking'],16,True,1,1.0,12,2014-08-17T12:00:00,https://www.snopes.com/fact-check/ship-of-fools/,95658,99104,no,yes,yes,yes,no,"Rejected pair: misleading row matches 'bank' only in the geographic sense of a river bank, not finance.",False,False,True,False,2,16
grass_fact_check_015,Grass Fact Check,genuine,"""Average annual inflation constituted 8.4% under the governance of the United National Movement whilst the figure under the Georgian Dream's governance is 6%.""",genuine,true,True,['inflation'],23,True,1,1.0,11,2024-03-25T00:00:00,https://factcheck.ge/en/story/42705--average-annual-inflation-constituted-8-4-under-the-governance-of-the-united-national-movement-whilst-the-figure-under-the-georgian-dream-s-governance-is-6,44462,44639,yes,yes,yes,yes,yes,Passed all audit criteria.,False,False,True,False,2,17
grass_fact_check_015,Grass Fact Check,misleading,"""Another problem is the price increase, inflation… According to only the latest documents, prices for practically everything rose by an average of 20-25%. Prices of some products reveal as much as a 200% increase.""",misleading,false,False,['inflation'],34,True,1,1.0,11,2014-05-08T00:00:00,https://factcheck.ge/en/story/12669-another-problem-is-the-price-increase-inflation-according-to-only-the-latest-documents-prices-for-practically-everything-rose-by-an-average-of-20-25-prices-of-some-products-reveal,43725,43897,yes,yes,yes,yes,yes,Passed all audit criteria.,False,False,True,False,2,17
grass_fact_check_023,Grass Fact Check,genuine,"""In 2012, our GDP was USD 16 billion whilst today Georgia's GDP is USD 15.8 billion. In eight years, our income growth was zero.""",genuine,true,True,"['income', 'macroeconomy']",24,True,1,0.5,11,2021-04-12T00:00:00,https://factcheck.ge/en/story/39363--in-2012-our-gdp-was-usd-16-billion-whilst-today-georgia-s-gdp-is-usd-15-8-billion-in-eight-years-our-income-growth-was-zero,43897,44069,yes,yes,no,yes,no,Rejected pair: both rows rely on unspecified first-person context ('our GDP/our economy') and are not fully standalone.,False,False,True,False,2,18
grass_fact_check_023,Grass Fact Check,misleading,"""As of today, tourism is the only sector in our economy showing growth.""",misleading,false,False,['macroeconomy'],13,True,1,0.5,11,2014-11-26T00:00:00,https://factcheck.ge/en/story/15371-as-of-today-tourism-is-the-only-sector-in-our-economy-showing-growth,43780,43952,yes,yes,no,yes,no,Rejected pair: both rows rely on unspecified first-person context ('our GDP/our economy') and are not fully standalone.,False,False,True,False,2,18
snopes_072,Snopes,genuine,Billionaire investor and former Trump adviser Carl Icahn sold off approximately $30 million worth of stock in a steel-dependent company in the weeks leading up to the president's announcement of tariffs on steel imports.,genuine,true,True,['trade'],34,True,1,1.0,11,2018-03-07T14:00:23,https://www.snopes.com/fact-check/carl-icahn-stock-steel-tariffs/,90919,94281,yes,yes,yes,yes,no,Rejected pair: misleading row is mainly about migration policy; tariffs are incidental rather than the central financial claim.,False,False,True,False,2,19
snopes_072,Snopes,misleading,The President of Mexico stopped migrant caravans heading to the U.S.-Mexico border in response to threats of tariffs from U.S. President-elect Donald Trump.,misleading,false,False,['trade'],23,True,1,1.0,11,2024-11-27T22:59:52,https://www.snopes.com/fact-check/mexican-president-stopped-migrant-caravans/,80430,83366,no,yes,yes,yes,no,Rejected pair: misleading row is mainly about migration policy; tariffs are incidental rather than the central financial claim.,False,False,True,False,2,19
snopes_086,Snopes,genuine,Con artists are circulating letters demanding the completion of fake IRS forms that would arm them with all the information necessary to steal the identities and empty the bank accounts of those who fall for this ruse,genuine,true,True,['banking'],37,False,0,0.0,10,2002-05-12T12:00:00,https://www.snopes.com/fact-check/form-of-theft/,98430,101898,yes,yes,yes,yes,no,"Rejected pair: misleading row concerns deletion of tweets after a tax report, not a substantive financial or economic claim.",False,False,False,True,2,20
snopes_086,Snopes,misleading,White House senior adviser Jared Kushner deleted all of his tweets in the wake of a New York Times report on U.S. President Donald Trump's income taxes.,misleading,false,False,"['tax', 'income']",27,False,0,0.0,10,2020-09-28T08:43:51,https://www.snopes.com/fact-check/jared-kushner-tweets-deleted/,87794,91010,no,yes,yes,yes,no,"Rejected pair: misleading row concerns deletion of tweets after a tax report, not a substantive financial or economic claim.",False,False,False,True,2,20
factcheckzw_003,FactCheckZW,genuine,"2025 is here and so is the tax man. Yes, ZIMRA is taxing anointing oil and merchandise sales by churches",genuine,true,True,['tax'],20,False,0,0.0,1,2025-01-02T10:59:00,https://factcheckzw.org/2025-is-here-and-so-is-the-tax-man-yes-zimra-is-taxing-anointing-oil-and-merchandise-sales-by-churches/,30775,29901,yes,yes,yes,no,no,Rejected pair: misleading row is a correction ('neither... contrary to claims') whose sentence meaning conflicts with the misleading label.,False,False,False,True,2,21
factcheckzw_003,FactCheckZW,misleading,Zimbabwe is neither the most literate state nor the country with the fastest GDP growth - contrary to VP Chiwenga's claims,misleading,false,False,['macroeconomy'],21,False,0,0.0,1,2023-07-26T09:53:00,https://factcheckzw.org/zimbabwe-is-neither-the-most-literate-state-nor-the-country-with-the-fastest-gdp-growth-contrary-to-vp-chiwengas-claims/,30639,29764,yes,no,yes,no,no,Rejected pair: misleading row is a correction ('neither... contrary to claims') whose sentence meaning conflicts with the misleading label.,False,False,False,True,2,21
grass_fact_check_026,Grass Fact Check,genuine,"Of the GEL 345 million increase in the 2019 state budget, GEL 145 million is debt",genuine,true,True,"['budget', 'debt']",16,False,0,0.0,1,2018-12-05T00:00:00,https://factcheck.ge/en/story/37715-of-the-gel-345-million-increase-in-the-2019-state-budget-gel-145-million-is-debt#439,43867,44039,yes,yes,yes,yes,yes,Passed all audit criteria.,False,False,False,True,2,22
grass_fact_check_026,Grass Fact Check,misleading,Interest rates under the previous government were at 21% and they have been decreased three-fold,misleading,false,False,['interest_mortgage'],15,False,0,0.0,1,2019-06-30T00:00:00,https://factcheck.ge/en/story/38136-interest-rates-under-the-previous-government-were-at-21-and-they-have-been-decreased-three-fold,43672,43844,yes,yes,yes,yes,yes,Passed all audit criteria.,False,False,False,True,2,22
grass_fact_check_027,Grass Fact Check,genuine,"""We are a number one in terms of budget transparency""",genuine,true,True,['budget'],10,False,0,0.0,1,2022-06-20T00:00:00,https://factcheck.ge/en/story/40886--we-are-a-number-one-in-terms-of-budget-transparency,44215,44388,yes,yes,no,yes,no,"Rejected pair: genuine row uses an unidentified first-person plural ('we'), so it is not standalone.",False,False,False,True,2,23
grass_fact_check_027,Grass Fact Check,misleading,"""Pensions in fact dropped nearly to the 2012 figure""",misleading,false,False,['pension'],9,False,0,0.0,1,2020-06-08T00:00:00,https://factcheck.ge/en/story/38488--pensions-in-fact-dropped-nearly-to-the-2012-figure,43993,44165,yes,yes,yes,yes,no,"Rejected pair: genuine row uses an unidentified first-person plural ('we'), so it is not standalone.",False,False,False,True,2,23
snopes_083,Snopes,genuine,"The White House updated its list of ""Trump Administration Accomplishments"" on its website for January 2021. These include ""the world's most prosperous economy,"" before ""the China Virus invaded our shores.""",genuine,true,True,['macroeconomy'],30,False,0,0.0,1,2021-01-18T13:58:08,https://www.snopes.com/fact-check/white-house-trump-accomplishments/,87078,90279,no,yes,yes,yes,no,"Rejected pair: genuine row is about what appeared on a White House webpage, not a direct economic proposition.",False,False,False,True,2,24
snopes_083,Snopes,misleading,"Congress has eliminated the child tax credit, the earned income tax credit , and mortgage deductions from the tax code under pressure from lobby groups and the Koch brothers",misleading,false,False,"['tax', 'income', 'interest_mortgage']",29,False,0,0.0,1,2014-11-13T20:16:44,https://www.snopes.com/fact-check/koch-druthers/,95453,98897,yes,yes,yes,yes,no,"Rejected pair: genuine row is about what appeared on a White House webpage, not a direct economic proposition.",False,False,False,True,2,24
snopes_084,Snopes,genuine,A graphic shows a Fox News chart correlating the stock market's performance with the aftermath of the beating and deaths of black men.,genuine,true,True,['markets'],23,False,0,0.0,1,2020-06-07T15:55:00,https://www.snopes.com/fact-check/fox-news-stock-death/,88192,91431,no,yes,yes,yes,no,Rejected pair: genuine row is an image/chart-authenticity claim rather than a substantive stock-market claim.,False,False,False,True,2,25
snopes_084,Snopes,misleading,Members of Congress can receive lavish pensions after only one term in office and are not required to contribute to the Social Security fund.,misleading,false,False,['pension'],24,False,0,0.0,1,2001-07-30T02:02:30,https://www.snopes.com/fact-check/congressional-pensions/,83915,87017,yes,yes,yes,yes,no,Rejected pair: genuine row is an image/chart-authenticity claim rather than a substantive stock-market claim.,False,False,False,True,2,25
snopes_085,Snopes,genuine,"Warren Buffett quipped that he could end the deficit by passing ""a law that says anytime there is a deficit of more than 3% of GDP, all sitting members of Congress are ineligible for re-election.",genuine,true,True,"['deficit', 'macroeconomy']",35,False,0,0.0,1,2011-10-23T19:04:24,https://www.snopes.com/fact-check/hometown-buffett/,96393,99851,yes,yes,yes,yes,no,Rejected pair: misleading row is primarily a legal/revenge allegation; foreclosure is incidental.,False,False,False,True,2,26
snopes_085,Snopes,misleading,"In a 1996 foreclosure case, Judge Martha Kavanaugh ruled against Ralph and Paula Blasey, thus providing motive for revenge for their daughter Christine against Judge Kavanaugh's son Brett, a Supreme Court nominee in 2018.",misleading,false,False,['financial_distress'],34,False,0,0.0,1,2018-09-17T16:03:32,https://www.snopes.com/fact-check/brett-kavanaugh-foreclosure-accuser-parents/,90182,93527,no,yes,yes,yes,no,Rejected pair: misleading row is primarily a legal/revenge allegation; foreclosure is incidental.,False,False,False,True,2,26
factcheckzw_002,FactCheckZW,genuine,"Dollar 6.0: yes, the ZiG is Zimbabwe's 6th attempt to renew local currency",genuine,true,True,['currency'],13,False,0,0.0,0,2024-04-23T11:16:43,https://factcheckzw.org/dollar-6-0-yes-the-zig-is-zimbabwes-6th-attempt-to-renew-local-currency/,30750,29876,yes,yes,yes,no,no,"Rejected pair: misleading row is written as a correction ('reports... are misleading'), so its sentence meaning conflicts with the misleading label.",False,False,False,True,2,27
factcheckzw_002,FactCheckZW,misleading,Reports claiming that Zimbabwe has banned the export of all lithium are misleading,misleading,false,False,['trade'],13,False,0,0.0,0,2023-01-06T06:29:09,https://factcheckzw.org/reports-claiming-that-zimbabwe-has-banned-the-export-of-all-lithium-are-misleading/,30679,29804,yes,no,yes,no,no,"Rejected pair: misleading row is written as a correction ('reports... are misleading'), so its sentence meaning conflicts with the misleading label.",False,False,False,True,2,27
grass_fact_check_024,Grass Fact Check,genuine,Wine export in 2017 was quite voluminous and exceeded 76 million bottles,genuine,true,True,['trade'],12,False,0,0.0,0,2018-07-30T00:00:00,https://factcheck.ge/en/story/36698-wine-export-in-2017-was-quite-voluminous-and-exceeded-76-million-bottles,43880,44052,yes,yes,yes,yes,yes,Passed all audit criteria.,False,False,False,True,2,28
grass_fact_check_024,Grass Fact Check,misleading,"The increase in investment, including its ratio to the GDP, is unprecedented.",misleading,false,False,['macroeconomy'],12,False,0,0.0,0,2024-10-14T00:00:00,https://factcheck.ge/en/story/43269-the-increase-in-investment-including-its-ratio-to-the-gdp-is-unprecedented,44422,44599,yes,yes,yes,yes,yes,Passed all audit criteria.,False,False,False,True,2,28
grass_fact_check_025,Grass Fact Check,genuine,"""In 2022, revenues from export, tourism and remittances trebled to USD 3.6 billion.""",genuine,true,True,"['company_finance', 'trade']",13,False,0,0.0,0,2023-07-03T00:00:00,https://factcheck.ge/en/story/42021--in-2022-revenues-from-export-tourism-and-remittances-from-to-russia-trebled-to-usd-3-6-billion,44282,44457,yes,yes,yes,yes,yes,Passed all audit criteria.,False,False,False,True,2,29
